"","site_name","human_use","count_height","egg_count_index","egg_count","egg_count_index_1","caterpillar_count","site_name_1","human_use_1","eggs_ground","eggs_mid_tree","eggs_upper_tree"
"2970","H05","High","high",0,"0",0,"high",NA,NA,NA,NA,NA
"2971","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2972","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2973","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2974","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2975","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2976","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2977","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2978","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2979","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2980","H05","High","high",0,"0",0,"low",NA,NA,NA,NA,NA
"2981","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2982","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2983","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2984","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2985","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2986","H05","High","high",0,"0",0,"medium",NA,NA,NA,NA,NA
"2987","H05","High","high",0,"0",0,"medium",NA,NA,NA,NA,NA
"2988","H05","High","high",0,"0",0,"low",NA,NA,NA,NA,NA
"2989","H05","High","high",0,"0",0,"low",NA,NA,NA,NA,NA
"2990","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2991","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2992","H05","High","high",0,"0",0,"high",NA,NA,NA,NA,NA
"2993","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2994","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2995","H05","High","high",0,"0",0,"low",NA,NA,NA,NA,NA
"2996","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2997","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2998","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2999","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"3000","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"3001","H05","High","high",0,"0",0,"low",NA,NA,NA,NA,NA
"3002","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"3003","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"3004","H05","High","high",0,"0",0,"low",NA,NA,NA,NA,NA
"3005","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"3006","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"3007","H05","High","high",0,"0",0,"low",NA,NA,NA,NA,NA
"3008","H05","High","high",0,"0",0,"low",NA,NA,NA,NA,NA
"3009","H05","High","high",0,"0",0,"low",NA,NA,NA,NA,NA
"3010","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"3011","H05","High","high",0,"0",0,"low",NA,NA,NA,NA,NA
"3012","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"3013","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"3014","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"3015","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"3016","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"3017","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"3018","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"3019","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"3020","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"3021","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"3022","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"3023","H05","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"3024","H05","High","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"3025","H05","High","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"3026","H05","High","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"3027","H05","High","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"3028","H05","High","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"3029","H05","High","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"3030","H05","High","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"3031","H05","High","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"3032","H05","High","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"3033","H05","High","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"3034","H05","High","low",7.5,"medium",7.5,"0",NA,NA,NA,NA,NA
"3035","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3036","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3037","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3038","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3039","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3040","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3041","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3042","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3043","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3044","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3045","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3046","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3047","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3048","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3049","H05","High","low",NA,NA,NA,"low",NA,NA,NA,NA,NA
"3050","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3051","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3052","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3053","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3054","H05","High","low",NA,NA,NA,"low",NA,NA,NA,NA,NA
"3055","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3056","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3057","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3058","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3059","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3060","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3061","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3062","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3063","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3064","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3065","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3066","H05","High","low",NA,NA,NA,"low",NA,NA,NA,NA,NA
"3067","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3068","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3069","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3070","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3071","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3072","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3073","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3074","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3075","H05","High","low",NA,NA,NA,"high",NA,NA,NA,NA,NA
"3076","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3077","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3078","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3079","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3080","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3081","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3082","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3083","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3084","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3085","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3086","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3087","H05","High","low",NA,NA,NA,"low",NA,NA,NA,NA,NA
"3088","H05","High","low",NA,NA,NA,"low",NA,NA,NA,NA,NA
"3089","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3090","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3091","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3092","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3093","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3094","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3095","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3096","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3097","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3098","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3099","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3100","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3101","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3102","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3103","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3104","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3105","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3106","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3107","H05","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3108","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3109","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3110","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3111","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3112","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3113","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3114","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3115","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3116","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3117","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3118","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3119","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3120","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3121","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3122","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3123","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3124","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3125","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3126","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3127","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3128","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3129","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3130","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3131","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3132","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3133","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3134","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3135","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3136","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3137","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3138","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3139","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3140","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3141","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3142","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3143","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3144","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3145","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3146","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3147","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3148","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3149","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3150","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3151","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3152","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3153","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3154","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3155","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3156","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3157","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3158","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3159","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3160","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3161","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3162","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3163","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3164","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3165","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3166","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3167","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3168","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3169","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3170","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3171","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3172","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3173","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3174","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3175","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3176","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3177","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3178","H05","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"3179","H05","High","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"3180","H05","High","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"3181","H05","High","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"3182","H05","High","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"3183","H05","High","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"3184","H05","High","medium",2.5,"low",2.5,"low",NA,NA,NA,NA,NA
"3185","H05","High","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"3186","H05","High","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"3187","H05","High","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"3188","H05","High","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"3189","H05","High","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"3190","H05","High","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"3191","H05","High","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"3192","H05","High","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"3193","H05","High","medium",2.5,"low",2.5,"low",NA,NA,NA,NA,NA
"3194","H05","High","medium",2.5,"low",2.5,"low",NA,NA,NA,NA,NA
"3195","H05","High","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"3196","H05","High","medium",2.5,"low",2.5,"low",NA,NA,NA,NA,NA
"3197","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3198","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3199","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3200","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3201","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3202","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3203","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3204","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3205","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3206","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3207","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3208","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3209","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3210","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3211","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3212","H05","High","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"3213","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3214","H05","High","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"3215","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3216","H05","High","medium",NA,NA,NA,"medium",NA,NA,NA,NA,NA
"3217","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3218","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3219","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3220","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3221","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3222","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3223","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3224","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3225","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3226","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3227","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3228","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3229","H05","High","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"3230","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3231","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3232","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3233","H05","High","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"3234","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3235","H05","High","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"3236","H05","High","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"3237","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3238","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3239","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3240","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3241","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3242","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3243","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3244","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3245","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3246","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3247","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3248","H05","High","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"3249","H05","High","medium",NA,NA,NA,"medium",NA,NA,NA,NA,NA
"3250","H05","High","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"3251","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3252","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3253","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3254","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3255","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3256","H05","High","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"3257","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3258","H05","High","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"3259","H05","High","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"3260","H05","High","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"3261","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3262","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3263","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3264","H05","High","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"3265","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3266","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3267","H05","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"3268","H05","High","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"3269","H05","High","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"3270","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3271","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3272","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3273","H05","High","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"3274","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3275","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3276","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3277","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3278","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3279","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3280","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3281","H05","High","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"3282","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3283","H05","High","medium",0,"0",0,"medium",NA,NA,NA,NA,NA
"3284","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3285","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3286","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3287","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3288","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3289","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3290","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3291","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3292","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3293","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3294","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3295","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3296","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3297","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3298","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3299","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3300","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3301","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3302","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3303","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3304","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3305","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3306","H05","High","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"3307","H05","High","medium",0,"0",0,"medium",NA,NA,NA,NA,NA
"3308","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3309","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3310","H05","High","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"3311","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3312","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3313","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3314","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3315","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3316","H05","High","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"3317","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3318","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3319","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3320","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3321","H05","High","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"3322","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3323","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3324","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3325","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3326","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3327","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3328","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3329","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3330","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3331","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3332","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3333","H05","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"3334","H06","High","high",12.5,"high",12.5,"0",NA,NA,NA,NA,NA
"3335","H06","High","high",12.5,"high",12.5,"0",NA,NA,NA,NA,NA
"3336","H06","High","high",12.5,"high",12.5,"0",NA,NA,NA,NA,NA
"3337","H06","High","high",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"3338","H06","High","high",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"3339","H06","High","high",2.5,"low",2.5,"low",NA,NA,NA,NA,NA
