Site Name,Human Use,Tree ID,DBH (cm),Date,Time,Temp C,Humidity,In Center,Count Height,Egg Count,Caterpillar Count,Notes,Entered by
H06,High,dead,no entry,15-Jun,13:20,24,56%,No,low,no entry,none,,
H06,High,dead,no entry,15-Jun,13:20,24,56%,No,medium,no entry,none,,
H06,High,dead,no entry,15-Jun,13:20,24,56%,No,high,no entry,none,,
H06,High,dead,no entry,15-Jun,13:20,24,56%,No,low,no entry,none,,
H06,High,dead,no entry,15-Jun,13:20,24,56%,No,medium,no entry,none,,
H06,High,dead,no entry,15-Jun,13:20,24,56%,No,high,no entry,none,,
H06,High,aspen,no entry,15-Jun,13:20,24,56%,No,low,no entry,medium,,
H06,High,aspen,no entry,15-Jun,13:20,24,56%,No,medium,no entry,high,,
H06,High,aspen,no entry,15-Jun,13:20,24,56%,No,high,no entry,low,,
H06,High,trembling aspen,no entry,15-Jun,13:20,24,56%,No,low,no entry,medium,,
H06,High,trembling aspen,no entry,15-Jun,13:20,24,56%,No,medium,no entry,high,,
H06,High,trembling aspen,no entry,15-Jun,13:20,24,56%,No,high,no entry,low,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,Yes,low,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,Yes,medium,no entry,high,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,Yes,high,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,Yes,low,no entry,low,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,Yes,medium,no entry,low,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,Yes,high,no entry,low,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,low,no entry,low,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,medium,no entry,low,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,high,no entry,low,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,Yes,low,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,Yes,medium,no entry,low,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,Yes,high,no entry,low,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,Yes,low,no entry,low,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,Yes,medium,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,Yes,high,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,Yes,low,no entry,low,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,Yes,medium,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,Yes,high,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,Yes,low,no entry,low,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,Yes,medium,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,Yes,high,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,Yes,low,no entry,low,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,Yes,medium,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,Yes,high,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,low,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,medium,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,high,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,low,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,medium,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,high,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,low,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,medium,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,high,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,low,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,medium,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,high,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,low,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,medium,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,high,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,low,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,medium,no entry,low,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,high,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,low,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,medium,no entry,low,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,high,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,low,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,medium,no entry,low,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,high,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,low,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,medium,no entry,low,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,high,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,low,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,medium,no entry,low,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,high,no entry,none,,
H07,High,dead,no entry,15-Jun,13:55,24,55%,No,low,no entry,none,,
H07,High,dead,no entry,15-Jun,13:55,24,55%,No,medium,no entry,none,,
H07,High,dead,no entry,15-Jun,13:55,24,55%,No,high,no entry,none,,
H07,High,dead,no entry,15-Jun,13:55,24,55%,No,low,no entry,none,,
H07,High,dead,no entry,15-Jun,13:55,24,55%,No,medium,no entry,none,,
H07,High,dead,no entry,15-Jun,13:55,24,55%,No,high,no entry,none,,
H07,High,dead,no entry,15-Jun,13:55,24,55%,No,low,no entry,none,,
H07,High,dead,no entry,15-Jun,13:55,24,55%,No,medium,no entry,none,,
H07,High,dead,no entry,15-Jun,13:55,24,55%,No,high,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,low,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,medium,no entry,none,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,high,no entry,low,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,low,no entry,low,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,medium,no entry,low,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,high,no entry,none,,
H07,High,bitternut hickory,no entry,15-Jun,13:55,24,55%,No,low,no entry,none,,
H07,High,bitternut hickory,no entry,15-Jun,13:55,24,55%,No,medium,no entry,none,,
H07,High,bitternut hickory,no entry,15-Jun,13:55,24,55%,No,high,no entry,low,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,low,no entry,low,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,medium,no entry,medium,,
H07,High,trembling aspen,no entry,15-Jun,13:55,24,55%,No,high,no entry,low,,
H08,High,Ostrya virginiana,no entry,15-Jun,14:20,24,53%,No,low,no entry,none,,
H08,High,Ostrya virginiana,no entry,15-Jun,14:20,24,53%,No,medium,no entry,none,,
H08,High,Ostrya virginiana,no entry,15-Jun,14:20,24,53%,No,high,no entry,none,,
H08,High,Ostrya virginiana,no entry,15-Jun,14:20,24,53%,Yes,low,no entry,none,,
H08,High,Ostrya virginiana,no entry,15-Jun,14:20,24,53%,Yes,medium,no entry,low,,
H08,High,Ostrya virginiana,no entry,15-Jun,14:20,24,53%,Yes,high,no entry,none,,
H08,High,sugar maple,no entry,15-Jun,14:20,24,53%,Yes,low,no entry,none,,
H08,High,sugar maple,no entry,15-Jun,14:20,24,53%,Yes,medium,no entry,none,,
H08,High,sugar maple,no entry,15-Jun,14:20,24,53%,Yes,high,no entry,low,,
H08,High,Ostrya virginiana,no entry,15-Jun,14:20,24,53%,No,low,no entry,low,,
H08,High,Ostrya virginiana,no entry,15-Jun,14:20,24,53%,No,medium,no entry,none,,
H08,High,Ostrya virginiana,no entry,15-Jun,14:20,24,53%,No,high,no entry,none,,
H08,High,Ostrya virginiana,no entry,15-Jun,14:20,24,53%,No,low,no entry,low,,
H08,High,Ostrya virginiana,no entry,15-Jun,14:20,24,53%,No,medium,no entry,none,,
H08,High,Ostrya virginiana,no entry,15-Jun,14:20,24,53%,No,high,no entry,none,,
H09,High,dead,no entry,15-Jun,14:30,24,53%,Yes,low,no entry,none,,
H09,High,dead,no entry,15-Jun,14:30,24,53%,Yes,medium,no entry,none,,
H09,High,dead,no entry,15-Jun,14:30,24,53%,Yes,high,no entry,none,,
H09,High,sugar maple,no entry,15-Jun,14:30,24,53%,No,low,no entry,none,,
H09,High,sugar maple,no entry,15-Jun,14:30,24,53%,No,medium,no entry,none,,
H09,High,sugar maple,no entry,15-Jun,14:30,24,53%,No,high,no entry,low,,
H09,High,Ostrya virginiana,no entry,15-Jun,14:30,24,53%,No,low,no entry,none,,
H09,High,Ostrya virginiana,no entry,15-Jun,14:30,24,53%,No,medium,no entry,low,,
H09,High,Ostrya virginiana,no entry,15-Jun,14:30,24,53%,No,high,no entry,none,,
H09,High,Ostrya virginiana,no entry,15-Jun,14:30,24,53%,No,low,no entry,none,,
H09,High,Ostrya virginiana,no entry,15-Jun,14:30,24,53%,No,medium,no entry,low,,
H09,High,Ostrya virginiana,no entry,15-Jun,14:30,24,53%,No,high,no entry,none,,
H09,High,red oak,no entry,15-Jun,14:30,24,53%,No,low,no entry,none,,
H09,High,red oak,no entry,15-Jun,14:30,24,53%,No,medium,no entry,low,,
H09,High,red oak,no entry,15-Jun,14:30,24,53%,No,high,no entry,low,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,Yes,low,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,Yes,medium,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,Yes,high,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,medium,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,medium,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,medium,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,medium,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,medium,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,medium,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,medium,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,Yes,low,no entry,low,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,Yes,medium,no entry,low,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,Yes,high,no entry,low,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,medium,no entry,low,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,medium,no entry,low,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,medium,no entry,low,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,medium,no entry,low,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,medium,no entry,low,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H010,High,grey birch,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,grey birch,no entry,15-Jun,14:50,24,53%,No,medium,no entry,none,,
H010,High,grey birch,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H010,High,grey birch,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,grey birch,no entry,15-Jun,14:50,24,53%,No,medium,no entry,none,,
H010,High,grey birch,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H010,High,white ash,no entry,15-Jun,14:50,24,53%,Yes,low,no entry,none,,
H010,High,white ash,no entry,15-Jun,14:50,24,53%,Yes,medium,no entry,none,,
H010,High,white ash,no entry,15-Jun,14:50,24,53%,Yes,high,no entry,none,,
H010,High,white ash,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,white ash,no entry,15-Jun,14:50,24,53%,No,medium,no entry,none,,
H010,High,white ash,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H010,High,dead,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,dead,no entry,15-Jun,14:50,24,53%,No,medium,no entry,none,,
H010,High,dead,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H010,High,dead,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,dead,no entry,15-Jun,14:50,24,53%,No,medium,no entry,none,,
H010,High,dead,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H010,High,dead,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,dead,no entry,15-Jun,14:50,24,53%,No,medium,no entry,none,,
H010,High,dead,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H010,High,dead,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,dead,no entry,15-Jun,14:50,24,53%,No,medium,no entry,none,,
H010,High,dead,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H010,High,dead,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,dead,no entry,15-Jun,14:50,24,53%,No,medium,no entry,none,,
H010,High,dead,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H010,High,dead,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,dead,no entry,15-Jun,14:50,24,53%,No,medium,no entry,none,,
H010,High,dead,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H010,High,dead,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,dead,no entry,15-Jun,14:50,24,53%,No,medium,no entry,none,,
H010,High,dead,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,Yes,low,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,Yes,medium,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,Yes,high,no entry,low,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,low,no entry,low,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,medium,no entry,low,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H010,High,red oak,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,red oak,no entry,15-Jun,14:50,24,53%,No,medium,no entry,low,,
H010,High,red oak,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H010,High,red oak,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,red oak,no entry,15-Jun,14:50,24,53%,No,medium,no entry,low,,
H010,High,red oak,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H010,High,silver maple,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,multiple trunks,
H010,High,silver maple,no entry,15-Jun,14:50,24,53%,No,medium,no entry,none,multiple trunks,
H010,High,silver maple,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,multiple trunks,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,medium,no entry,medium,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,high,no entry,low,,
H010,High,silver maple,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,silver maple,no entry,15-Jun,14:50,24,53%,No,medium,no entry,none,,
H010,High,silver maple,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H010,High,white elm,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,white elm,no entry,15-Jun,14:50,24,53%,No,medium,no entry,none,,
H010,High,white elm,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,medium,no entry,low,,
H010,High,sugar maple,no entry,15-Jun,14:50,24,53%,No,high,no entry,low,,
H010,High,Ostrya virginiana,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,Ostrya virginiana,no entry,15-Jun,14:50,24,53%,No,medium,no entry,low,,
H010,High,Ostrya virginiana,no entry,15-Jun,14:50,24,53%,No,high,no entry,medium,,
H010,High,white ash,no entry,15-Jun,14:50,24,53%,No,low,no entry,none,,
H010,High,white ash,no entry,15-Jun,14:50,24,53%,No,medium,no entry,none,,
H010,High,white ash,no entry,15-Jun,14:50,24,53%,No,high,no entry,none,,
H011,High,dead,no entry,21-Jun,9:56,18,63%,No,low,no entry,none,,
H011,High,dead,no entry,21-Jun,9:56,18,63%,No,medium,no entry,none,,
H011,High,dead,no entry,21-Jun,9:56,18,63%,No,high,no entry,none,,
H011,High,dead,no entry,21-Jun,9:56,18,63%,No,low,no entry,none,,
H011,High,dead,no entry,21-Jun,9:56,18,63%,No,medium,no entry,none,,
H011,High,dead,no entry,21-Jun,9:56,18,63%,No,high,no entry,none,,
H011,High,dead,no entry,21-Jun,9:56,18,63%,No,low,no entry,none,,
H011,High,dead,no entry,21-Jun,9:56,18,63%,No,medium,no entry,none,,
H011,High,dead,no entry,21-Jun,9:56,18,63%,No,high,no entry,none,,
H011,High,white spruce,no entry,21-Jun,9:56,18,63%,No,low,no entry,none,,
H011,High,white spruce,no entry,21-Jun,9:56,18,63%,No,medium,no entry,medium,,
H011,High,white spruce,no entry,21-Jun,9:56,18,63%,No,high,no entry,none,,
H011,High,white ash,no entry,21-Jun,9:56,18,63%,No,low,no entry,none,,
H011,High,white ash,no entry,21-Jun,9:56,18,63%,No,medium,no entry,none,,
H011,High,white ash,no entry,21-Jun,9:56,18,63%,No,high,no entry,none,,
H011,High,white ash,no entry,21-Jun,9:56,18,63%,No,low,no entry,none,,
H011,High,white ash,no entry,21-Jun,9:56,18,63%,No,medium,no entry,none,,
H011,High,white ash,no entry,21-Jun,9:56,18,63%,No,high,no entry,none,,
L06,Low,sugar maple,no entry,21-Jun,10:45,20,56%,No,low,no entry,none,,
L06,Low,sugar maple,no entry,21-Jun,10:45,20,56%,No,medium,no entry,none,,
L06,Low,sugar maple,no entry,21-Jun,10:45,20,56%,No,high,no entry,none,,
L06,Low,basswood,no entry,21-Jun,10:45,20,56%,No,low,no entry,none,,
L06,Low,basswood,no entry,21-Jun,10:45,20,56%,No,medium,no entry,none,,
L06,Low,basswood,no entry,21-Jun,10:45,20,56%,No,high,no entry,none,,
L06,Low,basswood,no entry,21-Jun,10:45,20,56%,No,low,no entry,none,,
L06,Low,basswood,no entry,21-Jun,10:45,20,56%,No,medium,no entry,none,,
L06,Low,basswood,no entry,21-Jun,10:45,20,56%,No,high,no entry,none,,
L06,Low,Ostrya virginiana,no entry,21-Jun,10:45,20,56%,No,low,no entry,none,,
L06,Low,Ostrya virginiana,no entry,21-Jun,10:45,20,56%,No,medium,no entry,none,,
L06,Low,Ostrya virginiana,no entry,21-Jun,10:45,20,56%,No,high,no entry,none,,
L06,Low,american beech,no entry,21-Jun,10:45,20,56%,No,low,no entry,none,,
L06,Low,american beech,no entry,21-Jun,10:45,20,56%,No,medium,no entry,low,,
L06,Low,american beech,no entry,21-Jun,10:45,20,56%,No,high,no entry,none,,
L07,Low,sugar maple,no entry,21-Jun,11:20,19,63%,No,low,no entry,low,,
L07,Low,sugar maple,no entry,21-Jun,11:20,19,63%,No,medium,no entry,low,,
L07,Low,sugar maple,no entry,21-Jun,11:20,19,63%,No,high,no entry,low,,
L07,Low,dead,no entry,21-Jun,11:20,19,63%,No,low,no entry,none,,
L07,Low,dead,no entry,21-Jun,11:20,19,63%,No,medium,no entry,none,,
L07,Low,dead,no entry,21-Jun,11:20,19,63%,No,high,no entry,none,,
L07,Low,dead,no entry,21-Jun,11:20,19,63%,No,low,no entry,none,,
L07,Low,dead,no entry,21-Jun,11:20,19,63%,No,medium,no entry,none,,
L07,Low,dead,no entry,21-Jun,11:20,19,63%,No,high,no entry,none,,
L07,Low,Ostrya virginiana,no entry,21-Jun,11:20,19,63%,No,low,no entry,none,,
L07,Low,Ostrya virginiana,no entry,21-Jun,11:20,19,63%,No,medium,no entry,low,,
L07,Low,Ostrya virginiana,no entry,21-Jun,11:20,19,63%,No,high,no entry,none,,
L07,Low,Ostrya virginiana,no entry,21-Jun,11:20,19,63%,No,low,no entry,none,,
L07,Low,Ostrya virginiana,no entry,21-Jun,11:20,19,63%,No,medium,no entry,low,,
L07,Low,Ostrya virginiana,no entry,21-Jun,11:20,19,63%,No,high,no entry,none,,
L07,Low,Ostrya virginiana,no entry,21-Jun,11:20,19,63%,No,low,no entry,none,,
L07,Low,Ostrya virginiana,no entry,21-Jun,11:20,19,63%,No,medium,no entry,low,,
L07,Low,Ostrya virginiana,no entry,21-Jun,11:20,19,63%,No,high,no entry,none,,
L07,Low,Ostrya virginiana,no entry,21-Jun,11:20,19,63%,No,low,no entry,none,,
L07,Low,Ostrya virginiana,no entry,21-Jun,11:20,19,63%,No,medium,no entry,low,,
L07,Low,Ostrya virginiana,no entry,21-Jun,11:20,19,63%,No,high,no entry,low,,
L07,Low,Ostrya virginiana,no entry,21-Jun,11:20,19,63%,No,low,no entry,none,,
L07,Low,Ostrya virginiana,no entry,21-Jun,11:20,19,63%,No,medium,no entry,low,,
L07,Low,Ostrya virginiana,no entry,21-Jun,11:20,19,63%,No,high,no entry,low,,
L07,Low,sugar maple,no entry,21-Jun,11:20,19,63%,No,low,no entry,none,,
L07,Low,sugar maple,no entry,21-Jun,11:20,19,63%,No,medium,no entry,none,,
L07,Low,sugar maple,no entry,21-Jun,11:20,19,63%,No,high,no entry,none,,
L08,Low,sugar maple,no entry,21-Jun,11:47,19,63%,No,low,no entry,none,,
L08,Low,sugar maple,no entry,21-Jun,11:47,19,63%,No,medium,no entry,none,,
L08,Low,sugar maple,no entry,21-Jun,11:47,19,63%,No,high,no entry,low,,
L08,Low,Ostrya virginiana,no entry,21-Jun,11:47,19,63%,No,low,no entry,none,,
L08,Low,Ostrya virginiana,no entry,21-Jun,11:47,19,63%,No,medium,no entry,low,,
L08,Low,Ostrya virginiana,no entry,21-Jun,11:47,19,63%,No,high,no entry,none,,
L08,Low,Ostrya virginiana,no entry,21-Jun,11:47,19,63%,No,low,no entry,none,,
L08,Low,Ostrya virginiana,no entry,21-Jun,11:47,19,63%,No,medium,no entry,low,,
L08,Low,Ostrya virginiana,no entry,21-Jun,11:47,19,63%,No,high,no entry,none,,
L08,Low,dead,no entry,21-Jun,11:47,19,63%,No,low,no entry,none,,
L08,Low,dead,no entry,21-Jun,11:47,19,63%,No,medium,no entry,none,,
L08,Low,dead,no entry,21-Jun,11:47,19,63%,No,high,no entry,none,,
L08,Low,dead,no entry,21-Jun,11:47,19,63%,No,low,no entry,none,,
L08,Low,dead,no entry,21-Jun,11:47,19,63%,No,medium,no entry,none,,
L08,Low,dead,no entry,21-Jun,11:47,19,63%,No,high,no entry,none,,
L08,Low,sugar maple,no entry,21-Jun,11:47,19,63%,No,low,no entry,none,,
L08,Low,sugar maple,no entry,21-Jun,11:47,19,63%,No,medium,no entry,none,,
L08,Low,sugar maple,no entry,21-Jun,11:47,19,63%,No,high,no entry,none,,
L017,Low,Ostrya virginiana,no entry,21-Jun,12:08,19,63%,No,low,no entry,none,,
L017,Low,Ostrya virginiana,no entry,21-Jun,12:08,19,63%,No,medium,no entry,none,,
L017,Low,Ostrya virginiana,no entry,21-Jun,12:08,19,63%,No,high,no entry,none,,
L017,Low,sugar maple,no entry,21-Jun,12:08,19,63%,No,low,no entry,none,,
L017,Low,sugar maple,no entry,21-Jun,12:08,19,63%,No,medium,no entry,none,,
L017,Low,sugar maple,no entry,21-Jun,12:08,19,63%,No,high,no entry,none,,
L017,Low,sugar maple,no entry,21-Jun,12:08,19,63%,No,low,no entry,none,,
L017,Low,sugar maple,no entry,21-Jun,12:08,19,63%,No,medium,no entry,none,,
L017,Low,sugar maple,no entry,21-Jun,12:08,19,63%,No,high,no entry,none,,
L017,Low,dead,no entry,21-Jun,12:08,19,63%,No,low,no entry,none,,
L017,Low,dead,no entry,21-Jun,12:08,19,63%,No,medium,no entry,none,,
L017,Low,dead,no entry,21-Jun,12:08,19,63%,No,high,no entry,none,,
L017,Low,dead,no entry,21-Jun,12:08,19,63%,No,low,no entry,none,,
L017,Low,dead,no entry,21-Jun,12:08,19,63%,No,medium,no entry,none,,
L017,Low,dead,no entry,21-Jun,12:08,19,63%,No,high,no entry,none,,
L017,Low,american beech,no entry,21-Jun,12:08,19,63%,No,low,no entry,none,,
L017,Low,american beech,no entry,21-Jun,12:08,19,63%,No,medium,no entry,low,,
L017,Low,american beech,no entry,21-Jun,12:08,19,63%,No,high,no entry,low,,
L017,Low,sugar maple,no entry,21-Jun,12:08,19,63%,No,low,no entry,low,,
L017,Low,sugar maple,no entry,21-Jun,12:08,19,63%,No,medium,no entry,none,,
L017,Low,sugar maple,no entry,21-Jun,12:08,19,63%,No,high,no entry,none,,
L05,Low,sugar maple,no entry,21-Jun,13:23,19,63%,No,low,no entry,low,,
